"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/02/2016","AQS","340070002","1","0.041","ppm","38","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/03/2016","AQS","340070002","1","0.042","ppm","39","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/04/2016","AQS","340070002","1","0.047","ppm","44","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/05/2016","AQS","340070002","1","0.041","ppm","38","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/06/2016","AQS","340070002","1","0.058","ppm","61","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/07/2016","AQS","340070002","1","0.063","ppm","77","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/08/2016","AQS","340070002","1","0.074","ppm","112","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/09/2016","AQS","340070002","1","0.027","ppm","25","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/10/2016","AQS","340070002","1","0.04","ppm","37","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/11/2016","AQS","340070002","1","0.048","ppm","44","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/12/2016","AQS","340070002","1","0.054","ppm","50","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/13/2016","AQS","340070002","1","0.03","ppm","28","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/14/2016","AQS","340070002","1","0.053","ppm","49","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/15/2016","AQS","340070002","1","0.055","ppm","51","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/16/2016","AQS","340070002","1","0.06","ppm","67","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/17/2016","AQS","340070002","1","0.06","ppm","67","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/18/2016","AQS","340070002","1","0.053","ppm","49","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/19/2016","AQS","340070002","1","0.05","ppm","46","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/20/2016","AQS","340070002","1","0.062","ppm","74","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/21/2016","AQS","340070002","1","0.069","ppm","97","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/22/2016","AQS","340070002","1","0.081","ppm","136","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/23/2016","AQS","340070002","1","0.064","ppm","80","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/24/2016","AQS","340070002","1","0.065","ppm","84","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/25/2016","AQS","340070002","1","0.071","ppm","101","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/26/2016","AQS","340070002","1","0.058","ppm","61","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/27/2016","AQS","340070002","1","0.078","ppm","126","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/28/2016","AQS","340070002","1","0.063","ppm","77","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/29/2016","AQS","340070002","1","0.061","ppm","71","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/30/2016","AQS","340070002","1","0.06","ppm","67","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"07/31/2016","AQS","340070002","1","0.052","ppm","48","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/01/2016","AQS","340070002","1","0.029","ppm","27","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/02/2016","AQS","340070002","1","0.033","ppm","31","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/03/2016","AQS","340070002","1","0.042","ppm","39","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/04/2016","AQS","340070002","1","0.038","ppm","35","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/05/2016","AQS","340070002","1","0.046","ppm","43","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/06/2016","AQS","340070002","1","0.052","ppm","48","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/07/2016","AQS","340070002","1","0.042","ppm","39","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/08/2016","AQS","340070002","1","0.046","ppm","43","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/09/2016","AQS","340070002","1","0.05","ppm","46","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/10/2016","AQS","340070002","1","0.031","ppm","29","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/11/2016","AQS","340070002","1","0.044","ppm","41","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/12/2016","AQS","340070002","1","0.059","ppm","64","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/13/2016","AQS","340070002","1","0.044","ppm","41","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/14/2016","AQS","340070002","1","0.044","ppm","41","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/15/2016","AQS","340070002","1","0.058","ppm","61","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/16/2016","AQS","340070002","1","0.043","ppm","40","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/17/2016","AQS","340070002","1","0.051","ppm","47","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/18/2016","AQS","340070002","1","0.056","ppm","54","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/19/2016","AQS","340070002","1","0.061","ppm","71","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/20/2016","AQS","340070002","1","0.059","ppm","64","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/21/2016","AQS","340070002","1","0.045","ppm","42","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/22/2016","AQS","340070002","1","0.033","ppm","31","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/23/2016","AQS","340070002","1","0.053","ppm","49","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/24/2016","AQS","340070002","1","0.06","ppm","67","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/25/2016","AQS","340070002","1","0.047","ppm","44","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/26/2016","AQS","340070002","1","0.057","ppm","58","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/27/2016","AQS","340070002","1","0.055","ppm","51","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/28/2016","AQS","340070002","1","0.048","ppm","44","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/29/2016","AQS","340070002","1","0.061","ppm","71","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/30/2016","AQS","340070002","1","0.065","ppm","84","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"08/31/2016","AQS","340070002","1","0.072","ppm","105","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/01/2016","AQS","340070002","1","0.043","ppm","40","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/02/2016","AQS","340070002","1","0.034","ppm","31","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/03/2016","AQS","340070002","1","0.031","ppm","29","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/04/2016","AQS","340070002","1","0.049","ppm","45","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/05/2016","AQS","340070002","1","0.04","ppm","37","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/06/2016","AQS","340070002","1","0.035","ppm","32","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/07/2016","AQS","340070002","1","0.043","ppm","40","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/08/2016","AQS","340070002","1","0.058","ppm","61","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/09/2016","AQS","340070002","1","0.061","ppm","71","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/10/2016","AQS","340070002","1","0.055","ppm","51","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/11/2016","AQS","340070002","1","0.041","ppm","38","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/12/2016","AQS","340070002","1","0.044","ppm","41","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/13/2016","AQS","340070002","1","0.046","ppm","43","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/14/2016","AQS","340070002","1","0.068","ppm","93","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/15/2016","AQS","340070002","1","0.037","ppm","34","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/16/2016","AQS","340070002","1","0.039","ppm","36","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/17/2016","AQS","340070002","1","0.044","ppm","41","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/18/2016","AQS","340070002","1","0.032","ppm","30","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/19/2016","AQS","340070002","1","0.023","ppm","21","Camden Spruce Street","14","82.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/20/2016","AQS","340070002","1","0.041","ppm","38","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/21/2016","AQS","340070002","1","0.057","ppm","58","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/22/2016","AQS","340070002","1","0.06","ppm","67","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/23/2016","AQS","340070002","1","0.078","ppm","126","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/24/2016","AQS","340070002","1","0.024","ppm","22","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/25/2016","AQS","340070002","1","0.037","ppm","34","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/26/2016","AQS","340070002","1","0.041","ppm","38","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/27/2016","AQS","340070002","1","0.038","ppm","35","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/28/2016","AQS","340070002","1","0.031","ppm","29","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/29/2016","AQS","340070002","1","0.026","ppm","24","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"09/30/2016","AQS","340070002","1","0.022","ppm","20","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"10/01/2016","AQS","340070002","1","0.018","ppm","17","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
"10/02/2016","AQS","340070002","1","0.014","ppm","13","Camden Spruce Street","17","100.0000","44201","Ozone","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.934559","-75.125219"
